threshold,true_positives,false_positives,false_negatives,true_negatives,precision,recall,fraud_dollars_captured,fraud_dollars_missed,review_cost,decision_cost
0.3921758793969849,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.39468341708542715,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.39719095477386934,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.39969849246231154,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.40220603015075373,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.404713567839196,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.4072211055276382,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.4097286432160804,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.41223618090452263,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4147437185929648,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.417251256281407,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.4197587939698492,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.42226633165829147,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.42477386934673367,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.42728140703517586,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
0.42978894472361806,59,8,20,45482,0.8805970149253731,0.7468354430379747,6613.2300000000005,1625.03,40.0,1665.03
